[24288:31340:0430/171307.018:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[24288:4868:0430/171307.121:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[24288:31340:0430/171307.139:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[24288:32216:0430/171310.930:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\fredd\Documents\Github\GAD101-TheStorageUnit\GAD101TheStorageUnit\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\fredd\Documents\Github\GAD101-TheStorageUnit\GAD101TheStorageUnit\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[24288:32216:0430/171310.939:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\fredd\Documents\Github\GAD101-TheStorageUnit\GAD101TheStorageUnit\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\fredd\Documents\Github\GAD101-TheStorageUnit\GAD101TheStorageUnit\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[24288:32216:0430/171310.941:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\fredd\Documents\Github\GAD101-TheStorageUnit\GAD101TheStorageUnit\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\fredd\Documents\Github\GAD101-TheStorageUnit\GAD101TheStorageUnit\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[24288:32216:0430/171310.943:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\fredd\Documents\Github\GAD101-TheStorageUnit\GAD101TheStorageUnit\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\fredd\Documents\Github\GAD101-TheStorageUnit\GAD101TheStorageUnit\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[24288:6332:0430/171311.513:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[24288:6332:0430/171311.523:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[31112:33656:0430/171312.480:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-CAFA74835B76214442E00310710B8719 will be ignored
[24288:31340:0430/171314.055:ERROR:device_event_log_impl.cc(196)] [17:13:13.504] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[24288:17288:0430/203136.336:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203158.343:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203321.355:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203331.359:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203340.695:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203354.696:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203400.700:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203410.705:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203617.724:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203631.729:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203637.732:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203655.738:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203819.757:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203843.758:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203854.757:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203922.765:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203924.758:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203930.761:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/203935.761:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203942.769:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/203946.766:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/203958.772:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:31340:0430/204019.230:VERBOSE1:device_event_log_impl.cc(198)] [20:40:19.230] Display: EVENT: screen_win.cc:893 Displays updated, count: 2
[24288:31340:0430/204019.230:VERBOSE1:device_event_log_impl.cc(198)] [20:40:19.230] Display: EVENT: screen_win.cc:895 Display[1631966014] bounds=[0,0 1440x900], workarea=[0,0 1440x852], scale=2, rotation=0, panel_rotation=0 external detected
[24288:31340:0430/204019.230:VERBOSE1:device_event_log_impl.cc(198)] [20:40:19.230] Display: EVENT: screen_win.cc:895 Display[1320132169] bounds=[472,-1080 1920x1080], workarea=[472,-1080 1920x1032], scale=1, rotation=0, panel_rotation=0 external detected
[24288:17288:0430/204019.689:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204023.683:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204027.684:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=25})
[24288:17288:0430/204036.694:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204053.709:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=25})
[24288:17288:0430/204135.728:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204138.736:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=25})
[24288:17288:0430/204208.823:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204213.815:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204244.826:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204306.831:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204316.838:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204349.841:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204357.174:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204401.864:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204403.185:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204405.181:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204413.193:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:31340:0430/204414.270:VERBOSE1:device_event_log_impl.cc(198)] [20:44:14.270] Display: EVENT: screen_win.cc:893 Displays updated, count: 2
[24288:31340:0430/204414.270:VERBOSE1:device_event_log_impl.cc(198)] [20:44:14.271] Display: EVENT: screen_win.cc:895 Display[1631966014] bounds=[0,0 1440x900], workarea=[0,0 1440x852], scale=2, rotation=0, panel_rotation=0 external detected
[24288:31340:0430/204414.271:VERBOSE1:device_event_log_impl.cc(198)] [20:44:14.271] Display: EVENT: screen_win.cc:895 Display[1320132169] bounds=[472,-1080 1920x1080], workarea=[472,-1080 1920x1032], scale=1, rotation=0, panel_rotation=0 external detected
[24288:17288:0430/204414.869:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204419.902:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204429.881:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=25})
[24288:17288:0430/204433.892:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=24})
[24288:17288:0430/204442.892:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=25})
[24288:17288:0430/204459.057:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204503.055:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204506.053:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204601.059:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204607.060:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204616.076:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=25})
[24288:17288:0430/204617.074:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204622.079:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204627.078:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204646.079:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204714.089:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204716.081:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204730.086:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204812.096:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204825.104:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204900.112:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204926.118:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204933.119:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204944.459:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/204948.457:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/204955.458:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/204958.458:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/205001.459:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=26})
[24288:17288:0430/205004.460:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
[24288:17288:0430/205012.463:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=28})
[24288:17288:0430/205052.470:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000FA4023C2540}, {new_limit=27})
